country,year_week,date,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source
Malaysia,2020-W10,2020-03-06,1483.0999755859375,1471.3399658203125,1497.31005859375,1456.0799560546875,1483.0999755859375,905610900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W10,2020-03-06,6770.3798828125,6759.3701171875,6941.2001953125,6700.75,6768.63916015625,723900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W10,2020-03-06,2960.97998046875,2988.35009765625,3047.7900390625,2959.159912109375,2960.97998046875,183458600,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W10,2020-03-06,1364.5699462890625,1355.989990234375,1408.3499755859375,1317.449951171875,1364.5699462890625,17994200,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W10,2020-03-06,891.44,878.43,898.43,877.31,891.44,930499360,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W11,2020-03-13,4907.57080078125,5364.60400390625,5364.60400390625,4639.9140625,4907.57080078125,217164900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W11,2020-03-13,1344.75,1459.81005859375,1459.81005859375,1320.9599609375,1344.75,1346437600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W11,2020-03-13,5793.93994140625,6575.5400390625,6575.5400390625,5097.89990234375,5792.45068359375,1274700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W11,2020-03-13,2634.0,2891.590087890625,2891.64990234375,2510.8798828125,2634.0,249570300,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W11,2020-03-13,1128.9100341796875,1272.949951171875,1299.77001953125,969.0800170898438,1128.9100341796875,29695700,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W11,2020-03-13,761.78,875.8,875.8,723.42,761.78,1394665620,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W12,2020-03-20,4194.94384765625,4907.57080078125,4907.57080078125,3918.340087890625,4194.94384765625,189169000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W12,2020-03-20,1303.280029296875,1319.3699951171875,1319.3699951171875,1207.800048828125,1303.280029296875,1744794200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W12,2020-03-20,4778.759765625,5506.9599609375,5533.169921875,4623.419921875,4777.53125,464500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W12,2020-03-20,2410.739990234375,2557.800048828125,2590.909912109375,2303.89990234375,2410.739990234375,2892911600,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W12,2020-03-20,1127.239990234375,1072.300048828125,1133.56005859375,1010.5999755859376,1127.239990234375,25615800,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W12,2020-03-20,709.73,758.28,758.59,709.73,709.73,1137061250,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W13,2020-03-27,4545.57080078125,4194.94384765625,4697.666015625,3911.716064453125,4545.57080078125,237209600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W13,2020-03-27,1343.0899658203125,1259.8800048828125,1353.3499755859375,1259.8800048828125,1343.0899658203125,776617600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W13,2020-03-27,5266.6201171875,4527.2900390625,5641.93994140625,4509.22021484375,5265.26611328125,1201900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W13,2020-03-27,2528.760009765625,2274.3798828125,2561.3701171875,2208.419921875,2528.760009765625,2125877100,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W13,2020-03-27,1099.760009765625,1045.6500244140625,1124.280029296875,1022.8300170898438,1099.760009765625,23287100,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W13,2020-03-27,696.06,694.77,703.22,652.27,696.06,1029452070,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W14,2020-04-03,4623.42919921875,4545.57080078125,4627.41796875,4317.7138671875,4623.42919921875,217522600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W14,2020-04-03,1330.6500244140625,1336.22998046875,1352.199951171875,1316.93994140625,1330.6500244140625,886336300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W14,2020-04-03,5346.97021484375,5234.990234375,5408.52001953125,4984.7900390625,5345.595703125,418300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W14,2020-04-03,2389.2900390625,2479.97998046875,2487.64990234375,2380.840087890625,2389.2900390625,2140135700,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W14,2020-04-03,1138.8399658203125,1087.3499755859375,1156.5899658203125,1073.3699951171875,1138.8399658203125,32881900,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W14,2020-04-03,701.8,663.91,701.8,649.1,701.8,823407390,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W15,2020-04-10,4649.0791015625,4623.42919921875,4975.5361328125,4562.90185546875,4649.0791015625,255758500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W15,2020-04-10,1357.5,1332.6099853515625,1371.3499755859375,1324.4300537109375,1357.5,695622200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W15,2020-04-10,5510.830078125,5380.509765625,5713.6298828125,5345.93994140625,5509.41357421875,638400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W15,2020-04-10,2571.320068359375,2429.580078125,2596.18994140625,2411.27001953125,2571.320068359375,1541909000,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W15,2020-04-10,1228.030029296875,1184.8699951171875,1243.5,1173.1400146484375,1228.030029296875,22908900,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W15,2020-04-10,757.94,716.22,765.87,715.39,757.94,1351332570,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W16,2020-04-17,4634.82080078125,4649.0791015625,4747.72509765625,4480.60693359375,4634.82080078125,218419900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W16,2020-04-17,1407.3399658203125,1357.93994140625,1414.6700439453125,1352.780029296875,1407.3399658203125,678427600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W16,2020-04-17,5789.97021484375,5551.9599609375,5946.0498046875,5521.490234375,5788.48193359375,1102300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W16,2020-04-17,2614.60009765625,2561.409912109375,2671.580078125,2544.89990234375,2614.60009765625,1580640200,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W16,2020-04-17,1239.239990234375,1229.2099609375,1267.550048828125,1200.1400146484375,1239.239990234375,23410000,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W16,2020-04-17,789.6,762.99,790.95,753.85,789.6,1170285600,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W17,2020-04-24,4496.06396484375,4634.82080078125,4669.5419921875,4441.08984375,4496.06396484375,238397200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W17,2020-04-24,1369.8499755859375,1411.68994140625,1428.949951171875,1359.5400390625,1369.8499755859375,832026000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W17,2020-04-24,5464.97998046875,5813.93017578125,5816.89990234375,5461.93994140625,5463.5751953125,592300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W17,2020-04-24,2518.159912109375,2622.669921875,2627.56005859375,2501.580078125,2518.159912109375,1511608800,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W17,2020-04-24,1258.780029296875,1241.93994140625,1280.02001953125,1231.5799560546875,1258.780029296875,23742400,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W17,2020-04-24,776.66,796.17,797.49,749.97,776.66,1312037510,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W18,2020-05-01,4716.40283203125,4496.06396484375,4726.77392578125,4474.89306640625,4716.40283203125,183906700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W18,2020-05-01,1407.780029296875,1371.5999755859375,1418.4200439453125,1367.43994140625,1407.780029296875,531533900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W18,2020-05-01,5700.7099609375,5493.2099609375,5716.8798828125,5390.97021484375,5699.24462890625,502000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W18,2020-05-01,2624.22998046875,2525.60009765625,2633.919921875,2525.60009765625,2624.22998046875,1378363600,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W18,2020-05-01,1301.6600341796875,1271.219970703125,1301.6600341796875,1258.449951171875,1301.6600341796875,18931000,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W18,2020-05-01,769.11,774.63,785.74,763.66,769.11,664942220,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W19,2020-05-08,4597.43017578125,4716.40283203125,4716.40283203125,4576.22802734375,4597.43017578125,179791700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W19,2020-05-08,1382.31005859375,1388.8299560546875,1398.0699462890625,1375.3900146484375,1382.31005859375,428770100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W19,2020-05-08,5621.93994140625,5601.39013671875,5703.9599609375,5502.0498046875,5620.49462890625,1015200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W19,2020-05-08,2591.8798828125,2555.669921875,2608.010009765625,2536.6298828125,2591.8798828125,1194892300,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W19,2020-05-08,1266.02001953125,1287.699951171875,1289.0899658203125,1252.199951171875,1266.02001953125,12725300,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W19,2020-05-08,813.73,766.14,825.72,760.04,813.73,1187469400,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W20,2020-05-15,4507.60693359375,4597.43017578125,4659.86181640625,4460.27294921875,4507.60693359375,231060000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W20,2020-05-15,1403.43994140625,1379.43994140625,1411.0799560546875,1377.56005859375,1403.43994140625,621071900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W20,2020-05-15,5654.7001953125,5641.52978515625,5681.68017578125,5556.81005859375,5653.24658203125,599200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W20,2020-05-15,2523.550048828125,2597.85009765625,2611.739990234375,2516.659912109375,2523.550048828125,2171806500,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W20,2020-05-15,1280.760009765625,1277.4100341796875,1303.280029296875,1275.8499755859375,1280.760009765625,23115700,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W20,2020-05-15,827.03,818.26,839.59,812.48,827.03,1429905060,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W21,2020-05-22,4545.9521484375,4507.60693359375,4609.0419921875,4487.17919921875,4545.9521484375,139287000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W21,2020-05-22,1436.760009765625,1409.3900146484375,1455.1300048828125,1405.6500244140625,1436.760009765625,685413200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W21,2020-05-22,5604.490234375,5557.990234375,5613.89990234375,5466.8798828125,5603.04931640625,486500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W21,2020-05-22,2499.830078125,2526.969970703125,2596.409912109375,2490.699951171875,2499.830078125,1505888800,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W21,2020-05-22,1303.969970703125,1290.1099853515625,1333.25,1283.5999755859375,1303.969970703125,28852300,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W21,2020-05-22,852.74,827.49,862.73,823.08,852.74,1319928600,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W22,2020-05-29,4753.61181640625,4545.9521484375,4755.95703125,4541.833984375,4753.61181640625,288083800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W22,2020-05-29,1473.25,1446.9100341796875,1473.77001953125,1446.4200439453125,1473.25,975214100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W22,2020-05-29,5838.83984375,5526.990234375,5838.83984375,5396.1298828125,5837.3388671875,908200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W22,2020-05-29,2510.75,2517.330078125,2544.4599609375,2489.93994140625,2510.75,2494688500,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W22,2020-05-29,1342.8499755859375,1308.1600341796875,1358.5999755859375,1302.1199951171875,1342.8499755859375,38751600,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W22,2020-05-29,864.47,852.9,875.35,849.12,864.47,1463780590,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W23,2020-06-05,4947.7822265625,4753.61181640625,5014.76416015625,4753.61181640625,4947.7822265625,372565600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W23,2020-06-05,1556.3299560546875,1484.510009765625,1564.1300048828125,1480.1700439453125,1556.3299560546875,969364800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W23,2020-06-05,6465.1298828125,5791.31982421875,6517.490234375,5750.0,6463.4677734375,1191000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W23,2020-06-05,2751.5,2519.419921875,2755.800048828125,2516.4599609375,2751.5,2645619400,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W23,2020-06-05,1435.699951171875,1355.3900146484375,1438.0899658203125,1348.989990234375,1435.699951171875,35148400,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W23,2020-06-05,886.22,868.97,888.32,868.97,886.22,2026926910,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W24,2020-06-12,4880.35888671875,4947.7822265625,5139.40576171875,4712.0732421875,4880.35888671875,490084700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W24,2020-06-12,1546.02001953125,1572.800048828125,1590.8299560546875,1509.1600341796875,1546.02001953125,854352700,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W24,2020-06-12,6476.240234375,6487.759765625,6583.83984375,6263.2001953125,6474.5751953125,949500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W24,2020-06-12,2684.6298828125,2775.679931640625,2839.389892578125,2609.030029296875,2684.6298828125,2192387300,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W24,2020-06-12,1382.56005859375,1449.760009765625,1454.949951171875,1353.510009765625,1382.56005859375,49468700,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W24,2020-06-12,863.52,888.7,905.65,841.44,863.52,2668153700,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W25,2020-06-19,4942.27490234375,4880.35888671875,5018.98486328125,4809.619140625,4942.27490234375,336775500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W25,2020-06-19,1507.260009765625,1548.050048828125,1548.050048828125,1490.43994140625,1507.260009765625,972727500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W25,2020-06-19,6315.06982421875,6340.31982421875,6375.02978515625,6163.81982421875,6313.4462890625,1112200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W25,2020-06-19,2634.830078125,2652.800048828125,2688.989990234375,2606.14990234375,2634.830078125,1625859300,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W25,2020-06-19,1370.8199462890625,1373.5,1381.0,1338.25,1370.8199462890625,41569900,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W25,2020-06-19,868.56,867.52,868.56,832.47,868.56,1712955580,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W26,2020-06-26,4904.087890625,4942.27490234375,4977.65087890625,4879.1328125,4904.087890625,260206800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W26,2020-06-26,1488.1400146484375,1505.949951171875,1511.6500244140625,1483.050048828125,1488.1400146484375,488050200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W26,2020-06-26,6191.83984375,6316.2001953125,6347.43017578125,6092.009765625,6190.248046875,1060700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W26,2020-06-26,2604.510009765625,2638.14990234375,2652.3798828125,2574.85009765625,2604.510009765625,1364548100,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W26,2020-06-26,1330.3399658203125,1359.300048828125,1367.97998046875,1306.6700439453125,1330.3399658203125,29543200,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W26,2020-06-26,851.98,871.56,873.2,849.65,851.98,1584224180,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W27,2020-07-03,4973.7939453125,4904.087890625,4997.48193359375,4862.041015625,4973.7939453125,249816600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W27,2020-07-03,1552.6500244140625,1485.18994140625,1552.6500244140625,1476.280029296875,1552.6500244140625,578772400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W27,2020-07-03,6372.66015625,6125.56982421875,6398.7900390625,6040.43017578125,6371.02197265625,724900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W27,2020-07-03,2652.93994140625,2589.739990234375,2660.27001953125,2572.22998046875,2652.93994140625,1142070400,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W27,2020-07-03,1372.27001953125,1320.72998046875,1380.0799560546875,1312.5899658203125,1372.27001953125,25822800,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W27,2020-07-03,847.61,846.26,848.16,821.92,847.61,1236481110,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W28,2020-07-10,5031.255859375,4973.7939453125,5111.56396484375,4973.490234375,5031.255859375,358094500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W28,2020-07-10,1591.8399658203125,1553.7900390625,1591.8399658203125,1553.7900390625,1591.8399658203125,709784500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W28,2020-07-10,6197.3798828125,6378.2900390625,6381.06005859375,6098.52978515625,6195.78662109375,809700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W28,2020-07-10,2652.64990234375,2662.409912109375,2707.669921875,2652.070068359375,2652.64990234375,796997900,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W28,2020-07-10,1350.5,1389.1800537109375,1391.77001953125,1346.719970703125,1350.5,23486400,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W28,2020-07-10,871.21,851.47,878.53,850.04,871.21,1146946420,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W29,2020-07-17,5079.5849609375,5031.255859375,5116.4638671875,5024.93408203125,5079.5849609375,349862400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W29,2020-07-17,1596.3299560546875,1596.4000244140625,1617.3599853515625,1563.010009765625,1596.3299560546875,690527800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W29,2020-07-17,6088.75,6187.77978515625,6187.77978515625,6010.8798828125,6087.1845703125,648800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W29,2020-07-17,2618.47998046875,2669.97998046875,2670.929931640625,2604.949951171875,2618.47998046875,1024149800,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W29,2020-07-17,1359.5799560546875,1361.75,1363.8199462890625,1326.6500244140625,1359.5799560546875,22134000,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W29,2020-07-17,872.02,874.85,876.83,860.28,872.02,1065197990,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W30,2020-07-24,5082.9912109375,5079.5849609375,5162.97998046875,5031.88818359375,5082.9912109375,427056800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W30,2020-07-24,1589.6099853515625,1607.3499755859375,1609.02001953125,1580.3900146484375,1589.6099853515625,624025400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W30,2020-07-24,6003.259765625,6112.580078125,6152.06005859375,5915.830078125,6001.71630859375,497500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2020-W30,2020-07-24,2579.510009765625,2618.010009765625,2644.510009765625,2572.929931640625,2579.510009765625,1134086600,Straits Times Index,^STI,SGD,yfinance
Thailand,2020-W30,2020-07-24,1340.9200439453125,1358.6199951171875,1382.2900390625,1337.2099609375,1340.9200439453125,22660800,SET Index,^SET.BK,THB,yfinance
Vietnam,2020-W30,2020-07-24,829.16,870.66,871.64,816.65,829.16,1304735260,VN-Index,VNINDEX,VND,vnstock
Indonesia,2020-W31,2020-07-31,5149.626953125,5082.9912109375,5149.6298828125,5080.12109375,5149.626953125,356913600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2020-W31,2020-07-31,1603.75,1594.6800537109375,1618.010009765625,1584.949951171875,1603.75,467164600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2020-W31,2020-07-31,5928.4501953125,5985.240234375,5985.240234375,5799.10986328125,5926.92626953125,414800,PSE Composite Index,PSEi.PS,PHP,yfinance
